Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Class,"org.apache.tools.ant.util.ClasspathUtilsTest",ClasspathUtilsTest.java,1,1,1,1,8,0,8,0,1,4,4,0,,0,0,,,,3,1,,,,,,3,3,0,,0,0,,3,,,,37,5,,,,28,9,16,,,4,,,,,,,,,,,,13,19,9,,,10,,,,,,,,3,3,3,1,,2,1,,33,33,0,14,5,5,5,3
Public Constructor,"org.apache.tools.ant.util.ClasspathUtilsTest.ClasspathUtilsTest",ClasspathUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ClasspathUtilsTest.setUp",ClasspathUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,2,,,0,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ClasspathUtilsTest.testOnlyOneInstance",ClasspathUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,,,,18,5,13,,,0,,,,,,,,,6,4,1,9,12,5,,,7,,,3,3,3,1,1,,,,,0,,1,0,,,0,00,3,3,3,1
Public Class,"org.apache.tools.ant.util.CollectionUtils",CollectionUtils.java,2,2,2,2,19,1,10,7,1,1,1,0,,6,0,,,,0,0,,,,,,6,6,0,,0,0,,6,,,,177,23,,,,91,21,46,,,63,,,,,,,,,,,,32,60,27,,,33,,,,,,,,6,6,8,6,,1,2,,0,0,0,69,14,14,17,13
Private Static Class,"org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration",CollectionUtils.java,1,1,1,1,4,0,4,0,2,0,0,0,,0,0,,,,3,2,,,,,,3,3,0,,0,0,,3,,,,22,5,,,,17,5,7,,,0,,,,,,,,,,,,6,11,5,,,6,,,,,,,,2,2,2,1,,1,1,,0,0,0,00,4,4,5,3
Public Constructor,"org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration.CompoundEnumeration",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,2,,,0,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration.hasMoreElements",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0,00,1,1,2,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration.nextElement",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,1,4,,,0,,,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,00,2,2,2,1
Public Static Class,"org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration",CollectionUtils.java,1,1,1,1,5,0,2,2,2,0,0,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,24,2,,,,10,4,2,,,12,,,,,,,,,,,,2,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,1,20,3,3,3,3
Public Constructor,"org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration.EmptyEnumeration",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,2,1,0,,,1,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration.hasMoreElements",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration.nextElement",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.append",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,,,,3,1,1,,,8,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,67,1,1,1,1
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.asEnumeration",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,,,,10,1,6,,,5,,,,,,,,,1,1,0,3,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Anonymous Class,"org.apache.tools.ant.util.CollectionUtils.asEnumeration.(Anon_1)",CollectionUtils.java,1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,2,0,,,,,,2,2,0,,0,0,,2,,,,7,0,,,,7,0,5,,,0,,,,,,,,,,,,2,4,2,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,2,2,2,2
Public Method,"org.apache.tools.ant.util.CollectionUtils.asEnumeration.(Anon_1).hasMoreElements",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.asEnumeration.(Anon_1).nextElement",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.asIterator",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,,,,13,1,8,,,5,,,,,,,,,1,1,0,4,8,4,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0,38,1,1,1,1
Anonymous Class,"org.apache.tools.ant.util.CollectionUtils.asIterator.(Anon_2)",CollectionUtils.java,1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,10,0,,,,10,0,7,,,0,,,,,,,,,,,,3,6,3,,,3,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,3,3,3,3
Public Method,"org.apache.tools.ant.util.CollectionUtils.asIterator.(Anon_2).hasNext",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.asIterator.(Anon_2).next",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtils.asIterator.(Anon_2).remove",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,0,2,,,0,,,,,,,,,0,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.equals",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,2,,,,9,1,5,,,8,,,,,,,,,2,3,0,3,6,1,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0,89,3,3,4,3
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.equals",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,5,,,,21,5,14,,,13,,,,,,,,,7,6,1,9,15,5,,,10,,,6,6,8,6,6,,,,,6,,2,6,,,0,62,6,6,8,6
Public Static Method,"org.apache.tools.ant.util.CollectionUtils.putAll",CollectionUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,,,,6,2,3,,,7,,,,,,,,,5,2,0,4,5,3,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,1,17,2,2,2,1
Public Class,"org.apache.tools.ant.util.CollectionUtilsTest",CollectionUtilsTest.java,1,1,1,1,21,0,21,0,1,1,1,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,74,3,,,,67,8,59,,,4,,,,,,,,,,,,59,63,8,,,55,,,,,,,,1,1,1,1,,2,0,,0,0,0,06,3,3,3,3
Public Constructor,"org.apache.tools.ant.util.CollectionUtilsTest.CollectionUtilsTest",CollectionUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtilsTest.testDictionaryEquals",CollectionUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,,,,35,3,33,,,0,,,,,,,,,3,1,0,33,34,3,,,31,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.CollectionUtilsTest.testVectorEquals",CollectionUtilsTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,0,,,,27,3,25,,,0,,,,,,,,,5,1,0,25,26,3,,,23,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.tools.ant.util.CompositeMapper",CompositeMapper.java,5,5,5,1,17,1,15,1,1,0,0,0,,0,0,,,,1,0,,,,,,1,8,0,,0,0,,1,,,,25,3,,,,17,5,10,,,5,,,,,,,,,,,,8,12,6,,,6,,,,,,,,5,5,5,1,,2,3,,0,0,0,29,5,5,5,1
Public Method,"org.apache.tools.ant.util.CompositeMapper.mapFileName",CompositeMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,,,,15,4,10,,,1,,,,,,,,,10,4,1,8,11,5,,,6,,,5,5,5,1,0,,,,,0,,3,0,,,0,07,5,5,5,1
Public Class,"org.apache.tools.ant.util.ConcatFileInputStream",ConcatFileInputStream.java,1,1,2,1,9,0,6,3,1,4,4,0,,0,1,,,,9,5,,,,,,9,9,0,,3,0,,6,,,,106,10,,,,62,17,34,,,34,,,,,,,,,,,,27,42,17,,,25,,,,,,,,3,3,4,1,,2,2,,73,60,0,55,15,15,18,9
Public Constructor,"org.apache.tools.ant.util.ConcatFileInputStream.ConcatFileInputStream",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatFileInputStream.close",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,4,1,2,,,4,,,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Private Method,"org.apache.tools.ant.util.ConcatFileInputStream.closeCurrent",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatFileInputStream.log",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,,,,11,1,7,,,5,,,,,,,,,2,3,0,3,6,1,,,5,,,3,3,3,1,2,,,,,0,,2,0,,,0,45,3,3,3,1
Private Method,"org.apache.tools.ant.util.ConcatFileInputStream.openFile",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,0,,,,15,1,11,,,0,,,,,,,,,4,3,0,6,9,1,,,8,,,3,3,4,1,2,,,,,0,,2,0,,,0,00,3,3,4,1
Public Method,"org.apache.tools.ant.util.ConcatFileInputStream.read",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,8,2,5,,,5,,,,,,,,,4,2,0,4,6,2,,,4,,,2,2,3,1,0,,,,,0,,1,0,,,0,62,2,2,3,1
Private Method,"org.apache.tools.ant.util.ConcatFileInputStream.readCurrent",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,2,2,3,1,0,,,,,0,,0,0,,,0,00,2,2,3,1
Public Method,"org.apache.tools.ant.util.ConcatFileInputStream.setManagingComponent",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatFileInputStream.setManagingTask",ConcatFileInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Class,"org.apache.tools.ant.util.ConcatResourceInputStream",ConcatResourceInputStream.java,1,1,2,1,9,0,6,3,1,5,5,0,,0,1,,,,10,5,,,,,,10,10,0,,3,0,,7,,,,117,11,,,,69,19,37,,,37,,,,,,,,,,,,31,49,19,,,30,,,,,,,,5,5,5,4,,2,3,,72,60,0,54,19,19,20,13
Public Constructor,"org.apache.tools.ant.util.ConcatResourceInputStream.ConcatResourceInputStream",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.close",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,4,1,2,,,4,,,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Private Method,"org.apache.tools.ant.util.ConcatResourceInputStream.closeCurrent",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.isIgnoreErrors",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.log",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,,,,7,1,4,,,5,,,,,,,,,2,2,0,2,4,1,,,3,,,3,3,3,1,1,,,,,0,,1,0,,,0,71,3,3,3,1
Private Method,"org.apache.tools.ant.util.ConcatResourceInputStream.nextResource",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,,,,20,2,14,,,0,,,,,,,,,9,7,1,9,14,2,,,12,,,5,5,5,4,4,,,,,4,,3,4,,,0,00,5,5,5,4
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.read",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,,,,11,2,7,,,5,,,,,,,,,3,3,0,5,8,2,,,6,,,3,3,3,1,1,,,,,0,,1,0,,,0,45,3,3,3,1
Private Method,"org.apache.tools.ant.util.ConcatResourceInputStream.readCurrent",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,2,2,3,1,0,,,,,0,,0,0,,,0,00,2,2,3,1
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.setIgnoreErrors",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.util.ConcatResourceInputStream.setManagingComponent",ConcatResourceInputStream.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Abstract Class,"org.apache.tools.ant.util.ContainerMapper",ContainerMapper.java,1,1,2,1,10,0,4,5,2,1,1,2,,0,0,,,,7,1,,,,,,7,7,0,,0,1,,6,,,,91,9,,,,36,11,18,,,46,,,,,,,,,,,,12,21,12,,,9,,,,,,,,2,2,5,1,,1,1,,57,28,1,28,9,9,14,7
Public Method,"org.apache.tools.ant.util.ContainerMapper.add",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,0,,,,10,1,7,,,8,,,,,,,,,2,2,0,2,4,1,,,3,,,2,2,4,1,1,,,,,0,,1,0,,,0,80,2,2,4,1
Public Method,"org.apache.tools.ant.util.ContainerMapper.addConfigured",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,3,1,1,,,9,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,00,1,1,1,1
Public Method,"org.apache.tools.ant.util.ContainerMapper.addConfiguredMapper",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Protected Method,"org.apache.tools.ant.util.ContainerMapper.contains",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,,,,10,3,7,,,6,,,,,,,,,4,2,0,6,7,4,,,3,,,2,2,5,1,0,,,,,0,,1,0,,,0,60,2,2,5,1
Public Method,"org.apache.tools.ant.util.ContainerMapper.getMappers",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.util.ContainerMapper.setFrom",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,2,1,0,,,5,,,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,50,1,1,1,1
Public Method,"org.apache.tools.ant.util.ContainerMapper.setTo",ContainerMapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,2,1,0,,,5,,,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,50,1,1,1,1
Public Class,"org.apache.tools.ant.util.DOMElementWriter",DOMElementWriter.java,4,3,4,1,27,1,18,8,1,1,1,0,,1,3,,,,15,6,,,,,,16,16,0,,3,0,,13,,,,551,50,,,,321,78,227,,,180,,,,,,,,,,,,177,241,72,,,169,,,,,,,,13,13,13,8,,1,4,,85,65,0,56,70,61,76,28
Public Constructor,"org.apache.tools.ant.util.DOMElementWriter.DOMElementWriter",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0,,,,2,1,0,,,4,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.util.DOMElementWriter.DOMElementWriter",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,0,,,,5,2,2,,,8,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,60,1,1,1,1
Public Constructor,"org.apache.tools.ant.util.DOMElementWriter.DOMElementWriter",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,,,,3,1,1,,,7,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Static Class,"org.apache.tools.ant.util.DOMElementWriter.XmlNamespacePolicy",DOMElementWriter.java,1,1,1,1,9,0,5,4,1,0,0,0,,0,3,,,,1,2,,,,,,1,1,0,,0,0,,1,,,,37,4,,,,15,11,5,,,18,,,,,,,,,,,,7,9,7,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,1,20,1,1,1,1
Public Constructor,"org.apache.tools.ant.util.DOMElementWriter.XmlNamespacePolicy.XmlNamespacePolicy",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,5,2,2,,,4,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,80,1,1,1,1
Private Method,"org.apache.tools.ant.util.DOMElementWriter.addNSDefinition",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,8,2,5,,,0,,,,,,,,,3,2,0,4,6,2,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.closeElement",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,39,1,,,,23,5,15,,,15,,,,,,,,,7,9,1,13,18,4,,,14,,,5,5,6,1,0,,,,,0,,2,0,,,0,65,5,5,6,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.encode",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,42,0,,,,36,5,30,,,6,,,,,,,,,8,9,1,20,25,6,,,19,,,9,5,10,1,16,,,,,0,,3,0,,,0,17,9,5,10,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.encodedata",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,3,,,,20,6,15,,,17,,,,,,,,,8,6,1,13,17,7,,,10,,,4,4,4,1,0,,,,,0,,2,0,,,0,85,4,4,4,1
Private Static Method,"org.apache.tools.ant.util.DOMElementWriter.getNamespaceURI",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,7,2,4,,,1,,,,,,,,,2,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,14,2,2,2,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.isLegalCharacter",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,0,,,,14,1,11,,,12,,,,,,,,,1,6,1,6,12,1,,,11,,,6,6,8,6,5,,,,,5,,1,5,,,0,86,6,6,8,6
Public Method,"org.apache.tools.ant.util.DOMElementWriter.isReference",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38,2,,,,29,2,20,,,7,,,,,,,,,7,8,1,12,20,3,,,17,,,8,8,9,8,12,,,,,12,,3,12,,,0,24,8,8,9,8
Public Method,"org.apache.tools.ant.util.DOMElementWriter.openElement",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,0,,,,5,3,1,,,11,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,20,1,1,1,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.openElement",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,92,4,,,,70,13,54,,,18,,,,,,,,,20,448,3,44,57,13,,,44,,,13,13,13,1,2,,,,,0,,3,0,,,0,26,13,13,13,1
Private Method,"org.apache.tools.ant.util.DOMElementWriter.removeNSDefinitions",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,,,,10,3,6,,,0,,,,,,,,,5,3,0,4,7,3,,,4,,,3,3,3,1,0,,,,,0,,2,0,,,0,00,3,3,3,1
Public Method,"org.apache.tools.ant.util.DOMElementWriter.write",DOMElementWriter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,73,9,,,,52,8,43,,,12,,,,,,,,,13,11,1,33,39,7,,,32,,,11,6,12,1,21,,,,,0,,4,0,,,0,23,11,6,12,1
